year,tournament,opening_date,group,country,country_rank_by_total_value,coach,player_order,shirt_number,position,player_name,birth_date,age,is_captain,squad_club,caps,goals,transfermarkt_player_id,transfermarkt_name,transfermarkt_country,transfermarkt_position,transfermarkt_sub_position,match_status,match_confidence,match_reason,value_eur,value_million_eur,valuation_date,valuation_method,valuation_day_offset,valuation_source,valuation_club,valuation_competition_id,transfermarkt_player_url,transfermarkt_image_url,squad_source_url
2018,2018 FIFA World Cup,2018-06-14,Group D,Croatia,9,Zlatko Dalić,3,3,DF,Ivan Strinić,1987-07-17,30,false,Sampdoria,43,0,39799,Ivan Strinic,Croatia,Defender,Left-Back,matched,1,name_birth_country,4000000,4,2018-06-07,latest_on_or_before_opening,-7,player_valuations,UC Sampdoria,IT1,https://www.transfermarkt.co.uk/ivan-strinic/profil/spieler/39799,https://img.a.transfermarkt.technology/portrait/header/39799-1448529312.jpg?lm=1,https://en.wikipedia.org/wiki/2018_FIFA_World_Cup_squads
2018,2018 FIFA World Cup,2018-06-14,Group D,Croatia,9,Zlatko Dalić,4,4,FW,Ivan Perišić,1989-02-02,29,false,Inter Milan,66,18,42460,Ivan Perišić,Croatia,Attack,Left Winger,matched,1,name_birth_country,40000000,40,2018-06-07,latest_on_or_before_opening,-7,player_valuations,Inter Milan,NL1,https://www.transfermarkt.co.uk/ivan-perisic/profil/spieler/42460,https://img.a.transfermarkt.technology/portrait/header/42460-1667991317.jpg?lm=1,https://en.wikipedia.org/wiki/2018_FIFA_World_Cup_squads
2018,2018 FIFA World Cup,2018-06-14,Group D,Croatia,9,Zlatko Dalić,5,5,DF,Vedran Ćorluka,1986-02-05,32,false,Lokomotiv Moscow,99,4,34393,Vedran Corluka,Croatia,Defender,Centre-Back,matched,1,name_birth_country,4000000,4,2018-06-06,latest_on_or_before_opening,-8,player_valuations,Lokomotiv Moscow,RU1,https://www.transfermarkt.co.uk/vedran-corluka/profil/spieler/34393,https://img.a.transfermarkt.technology/portrait/header/34393-1567785460.png?lm=1,https://en.wikipedia.org/wiki/2018_FIFA_World_Cup_squads
2018,2018 FIFA World Cup,2018-06-14,Group D,Croatia,9,Zlatko Dalić,6,6,DF,Dejan Lovren,1989-07-05,28,false,Liverpool,39,2,37838,Dejan Lovren,Croatia,Defender,Centre-Back,matched,1,name_birth_country,20000000,20,2018-05-28,latest_on_or_before_opening,-17,player_valuations,Liverpool FC,GR1,https://www.transfermarkt.co.uk/dejan-lovren/profil/spieler/37838,https://img.a.transfermarkt.technology/portrait/header/37838-1762636883.png?lm=1,https://en.wikipedia.org/wiki/2018_FIFA_World_Cup_squads
2018,2018 FIFA World Cup,2018-06-14,Group D,Croatia,9,Zlatko Dalić,7,7,MF,Ivan Rakitić,1988-03-10,30,false,Barcelona,92,14,32467,Ivan Rakitic,Croatia,Midfield,Central Midfield,matched,1,name_birth_country,50000000,50,2018-05-30,latest_on_or_before_opening,-15,player_valuations,FC Barcelona,ES1,https://www.transfermarkt.co.uk/ivan-rakitic/profil/spieler/32467,https://img.a.transfermarkt.technology/portrait/header/32467-1688726103.jpg?lm=1,https://en.wikipedia.org/wiki/2018_FIFA_World_Cup_squads
2018,2018 FIFA World Cup,2018-06-14,Group D,Croatia,9,Zlatko Dalić,8,8,MF,Mateo Kovačić,1994-05-06,24,false,Real Madrid,41,1,51471,Mateo Kovacic,Croatia,Midfield,Central Midfield,matched,1,name_birth_country,30000000,30,2018-05-30,latest_on_or_before_opening,-15,player_valuations,Real Madrid,GB1,https://www.transfermarkt.co.uk/mateo-kovacic/profil/spieler/51471,https://img.a.transfermarkt.technology/portrait/header/51471-1682668192.jpg?lm=1,https://en.wikipedia.org/wiki/2018_FIFA_World_Cup_squads
2018,2018 FIFA World Cup,2018-06-14,Group D,Croatia,9,Zlatko Dalić,9,9,FW,Andrej Kramarić,1991-06-19,26,false,1899 Hoffenheim,31,9,46580,Andrej Kramaric,Croatia,Midfield,Attacking Midfield,matched,1,name_birth_country,27000000,27,2018-06-05,latest_on_or_before_opening,-9,player_valuations,TSG 1899 Hoffenheim,L1,https://www.transfermarkt.co.uk/andrej-kramaric/profil/spieler/46580,https://img.a.transfermarkt.technology/portrait/header/46580-1755089885.jpg?lm=1,https://en.wikipedia.org/wiki/2018_FIFA_World_Cup_squads
2018,2018 FIFA World Cup,2018-06-14,Group D,Croatia,9,Zlatko Dalić,10,10,MF,Luka Modrić,1985-09-09,32,true,Real Madrid,106,12,27992,Luka Modrić,Croatia,Midfield,Central Midfield,matched,1,name_birth_country,25000000,25,2018-05-30,latest_on_or_before_opening,-15,player_valuations,Real Madrid,IT1,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992,https://img.a.transfermarkt.technology/portrait/header/27992-1687776160.jpg?lm=1,https://en.wikipedia.org/wiki/2018_FIFA_World_Cup_squads
2018,2018 FIFA World Cup,2018-06-14,Group D,Croatia,9,Zlatko Dalić,11,11,MF,Marcelo Brozović,1992-11-16,25,false,Inter Milan,35,6,156617,Marcelo Brozović,Croatia,Midfield,Defensive Midfield,matched,1,name_birth_country,27000000,27,2018-06-07,latest_on_or_before_opening,-7,player_valuations,Inter Milan,SA1,https://www.transfermarkt.co.uk/marcelo-brozovic/profil/spieler/156617,https://img.a.transfermarkt.technology/portrait/header/156617-1661352678.jpg?lm=1,https://en.wikipedia.org/wiki/2018_FIFA_World_Cup_squads
2018,2018 FIFA World Cup,2018-06-14,Group D,Croatia,9,Zlatko Dalić,12,12,GK,Lovre Kalinić,1990-04-03,28,false,Gent,11,0,46405,Lovre Kalinic,Croatia,Goalkeeper,Goalkeeper,matched,1,name_birth_country,6500000,6.5,2018-06-03,latest_on_or_before_opening,-11,player_valuations,KAA Gent,KR1,https://www.transfermarkt.co.uk/lovre-kalinic/profil/spieler/46405,https://img.a.transfermarkt.technology/portrait/header/46405-1694539029.jpg?lm=1,https://en.wikipedia.org/wiki/2018_FIFA_World_Cup_squads
2018,2018 FIFA World Cup,2018-06-14,Group D,Croatia,9,Zlatko Dalić,13,13,DF,Tin Jedvaj,1995-11-28,22,false,Bayer Leverkusen,12,0,206386,Tin Jedvaj,Croatia,Defender,Centre-Back,matched,1,name_birth_country,5000000,5,2018-06-05,latest_on_or_before_opening,-9,player_valuations,Bayer 04 Leverkusen,GR1,https://www.transfermarkt.co.uk/tin-jedvaj/profil/spieler/206386,https://img.a.transfermarkt.technology/portrait/header/206386-1756042829.png?lm=1,https://en.wikipedia.org/wiki/2018_FIFA_World_Cup_squads
2018,2018 FIFA World Cup,2018-06-14,Group D,Croatia,9,Zlatko Dalić,14,14,MF,Filip Bradarić,1992-01-11,26,false,Rijeka,4,0,238486,Filip Bradaric,Croatia,Midfield,Defensive Midfield,matched,1,name_birth_country,3500000,3.5,2018-03-18,latest_on_or_before_opening,-88,player_valuations,HNK Rijeka,ES1,https://www.transfermarkt.co.uk/filip-bradaric/profil/spieler/238486,https://img.a.transfermarkt.technology/portrait/header/238486-1532949045.jpg?lm=1,https://en.wikipedia.org/wiki/2018_FIFA_World_Cup_squads
2018,2018 FIFA World Cup,2018-06-14,Group D,Croatia,9,Zlatko Dalić,15,15,DF,Duje Ćaleta-Car,1996-09-17,21,false,Red Bull Salzburg,1,0,238266,Duje Caleta-Car,Croatia,Defender,Centre-Back,matched,1,name_birth_country,10000000,10,2018-06-14,latest_on_or_before_opening,0,player_valuations,Red Bull Salzburg,ES1,https://www.transfermarkt.co.uk/duje-caleta-car/profil/spieler/238266,https://img.a.transfermarkt.technology/portrait/header/238266-1662069879.jpg?lm=1,https://en.wikipedia.org/wiki/2018_FIFA_World_Cup_squads
2018,2018 FIFA World Cup,2018-06-14,Group D,Croatia,9,Zlatko Dalić,16,16,FW,Nikola Kalinić,1988-01-05,30,false,Milan,42,15,36371,Nikola Kalinic,Croatia,Attack,Centre-Forward,matched,1,name_birth_country,14000000,14,2018-06-07,latest_on_or_before_opening,-7,player_valuations,AC Milan,IT1,https://www.transfermarkt.co.uk/nikola-kalinic/profil/spieler/36371,https://img.a.transfermarkt.technology/portrait/header/36371-1662878081.jpg?lm=1,https://en.wikipedia.org/wiki/2018_FIFA_World_Cup_squads
2018,2018 FIFA World Cup,2018-06-14,Group D,Croatia,9,Zlatko Dalić,17,17,FW,Mario Mandžukić,1986-05-21,32,false,Juventus,83,30,34572,Mario Mandzukic,Croatia,Attack,Centre-Forward,matched,1,name_birth_country,18000000,18,2018-06-07,latest_on_or_before_opening,-7,player_valuations,Juventus FC,IT1,https://www.transfermarkt.co.uk/mario-mandzukic/profil/spieler/34572,https://img.a.transfermarkt.technology/portrait/header/34572-1669305573.jpg?lm=1,https://en.wikipedia.org/wiki/2018_FIFA_World_Cup_squads
2018,2018 FIFA World Cup,2018-06-14,Group D,Croatia,9,Zlatko Dalić,18,18,FW,Ante Rebić,1993-09-21,24,false,Eintracht Frankfurt,16,1,187587,Ante Rebić,Croatia,Attack,Left Winger,matched,1,name_birth_country,10000000,10,2018-06-05,latest_on_or_before_opening,-9,player_valuations,Eintracht Frankfurt,KR1,https://www.transfermarkt.co.uk/ante-rebic/profil/spieler/187587,https://img.a.transfermarkt.technology/portrait/header/187587-1767281169.jpg?lm=1,https://en.wikipedia.org/wiki/2018_FIFA_World_Cup_squads
2018,2018 FIFA World Cup,2018-06-14,Group D,Croatia,9,Zlatko Dalić,19,19,MF,Milan Badelj,1989-02-25,29,false,Fiorentina,38,1,40633,Milan Badelj,Croatia,Midfield,Defensive Midfield,matched,1,name_birth_country,15000000,15,2018-06-07,latest_on_or_before_opening,-7,player_valuations,ACF Fiorentina,IT1,https://www.transfermarkt.co.uk/milan-badelj/profil/spieler/40633,https://img.a.transfermarkt.technology/portrait/header/40633-1692277462.jpg?lm=1,https://en.wikipedia.org/wiki/2018_FIFA_World_Cup_squads
2018,2018 FIFA World Cup,2018-06-14,Group D,Croatia,9,Zlatko Dalić,20,20,FW,Marko Pjaca,1995-05-06,23,false,Schalke 04,16,1,205940,Marko Pjaca,Croatia,Attack,Left Winger,matched,1,name_birth_country,15000000,15,2018-06-05,latest_on_or_before_opening,-9,player_valuations,FC Schalke 04,NL1,https://www.transfermarkt.co.uk/marko-pjaca/profil/spieler/205940,https://img.a.transfermarkt.technology/portrait/header/205940-1764689450.png?lm=1,https://en.wikipedia.org/wiki/2018_FIFA_World_Cup_squads
2018,2018 FIFA World Cup,2018-06-14,Group D,Croatia,9,Zlatko Dalić,21,21,DF,Domagoj Vida,1989-04-29,29,false,Beşiktaş,59,2,46083,Domagoj Vida,Croatia,Defender,Centre-Back,matched,1,name_birth_country,7000000,7,2018-05-29,latest_on_or_before_opening,-16,player_valuations,Besiktas JK,GR1,https://www.transfermarkt.co.uk/domagoj-vida/profil/spieler/46083,https://img.a.transfermarkt.technology/portrait/header/46083-1754428878.png?lm=1,https://en.wikipedia.org/wiki/2018_FIFA_World_Cup_squads
2018,2018 FIFA World Cup,2018-06-14,Group D,Croatia,9,Zlatko Dalić,22,22,DF,Josip Pivarić,1989-01-30,29,false,Dynamo Kyiv,19,0,45826,Josip Pivaric,Croatia,Defender,Left-Back,matched,1,name_birth_country,2000000,2,2018-01-12,latest_on_or_before_opening,-153,player_valuations,Dynamo Kyiv,UKR1,https://www.transfermarkt.co.uk/josip-pivaric/profil/spieler/45826,https://img.a.transfermarkt.technology/portrait/header/45826-1523610127.jpg?lm=1,https://en.wikipedia.org/wiki/2018_FIFA_World_Cup_squads
2018,2018 FIFA World Cup,2018-06-14,Group D,Croatia,9,Zlatko Dalić,23,23,GK,Danijel Subašić,1984-10-27,33,false,Monaco,38,0,27941,Danijel Subasic,Croatia,Goalkeeper,Goalkeeper,matched,1,name_birth_country,4500000,4.5,2018-06-04,latest_on_or_before_opening,-10,player_valuations,AS Monaco,FR1,https://www.transfermarkt.co.uk/danijel-subasic/profil/spieler/27941,https://img.a.transfermarkt.technology/portrait/header/27941-1662876077.jpg?lm=1,https://en.wikipedia.org/wiki/2018_FIFA_World_Cup_squads
2018,2018 FIFA World Cup,2018-06-14,Group D,Iceland,30,Heimir Hallgrímsson,1,1,GK,Hannes Þór Halldórsson,1984-04-27,34,false,Randers,49,0,103440,Hannes Thór Halldórsson,Iceland,Goalkeeper,Goalkeeper,matched,0.82,birth_country_fuzzy_name,350000,0.4,2018-06-02,latest_on_or_before_opening,-12,player_valuations,Randers FC,DK1,https://www.transfermarkt.co.uk/hannes-thor-halldorsson/profil/spieler/103440,https://img.a.transfermarkt.technology/portrait/header/103440-1447860030.jpg?lm=1,https://en.wikipedia.org/wiki/2018_FIFA_World_Cup_squads
2018,2018 FIFA World Cup,2018-06-14,Group D,Iceland,30,Heimir Hallgrímsson,2,2,DF,Birkir Már Sævarsson,1984-11-11,33,false,Valur,79,1,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/2018_FIFA_World_Cup_squads
2018,2018 FIFA World Cup,2018-06-14,Group D,Iceland,30,Heimir Hallgrímsson,3,3,MF,Samúel Friðjónsson,1996-02-22,22,false,Vålerenga,4,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/2018_FIFA_World_Cup_squads
2018,2018 FIFA World Cup,2018-06-14,Group D,Iceland,30,Heimir Hallgrímsson,4,4,MF,Albert Guðmundsson,1997-06-15,20,false,PSV Eindhoven,5,3,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/2018_FIFA_World_Cup_squads
2018,2018 FIFA World Cup,2018-06-14,Group D,Iceland,30,Heimir Hallgrímsson,5,5,DF,Sverrir Ingi Ingason,1993-08-05,24,false,Rostov,20,3,137648,Sverrir Ingi Ingason,Iceland,Defender,Centre-Back,matched,1,name_birth_country,3200000,3.2,2018-06-06,latest_on_or_before_opening,-8,player_valuations,FC Rostov,GR1,https://www.transfermarkt.co.uk/sverrir-ingi-ingason/profil/spieler/137648,https://img.a.transfermarkt.technology/portrait/header/137648-1756042923.png?lm=1,https://en.wikipedia.org/wiki/2018_FIFA_World_Cup_squads
2018,2018 FIFA World Cup,2018-06-14,Group D,Iceland,30,Heimir Hallgrímsson,6,6,DF,Ragnar Sigurðsson,1986-06-19,31,false,Rostov,77,3,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/2018_FIFA_World_Cup_squads
2018,2018 FIFA World Cup,2018-06-14,Group D,Iceland,30,Heimir Hallgrímsson,7,7,MF,Jóhann Berg Guðmundsson,1990-10-27,27,false,Burnley,67,7,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/2018_FIFA_World_Cup_squads
2018,2018 FIFA World Cup,2018-06-14,Group D,Iceland,30,Heimir Hallgrímsson,8,8,MF,Birkir Bjarnason,1988-05-27,30,false,Aston Villa,67,9,34453,Birkir Bjarnason,Iceland,Midfield,Central Midfield,matched,1,name_birth_country,2000000,2,2018-02-27,latest_on_or_before_opening,-107,player_valuations,Aston Villa,TR1,https://www.transfermarkt.co.uk/birkir-bjarnason/profil/spieler/34453,https://img.a.transfermarkt.technology/portrait/header/34453-1665477008.jpg?lm=1,https://en.wikipedia.org/wiki/2018_FIFA_World_Cup_squads
2018,2018 FIFA World Cup,2018-06-14,Group D,Iceland,30,Heimir Hallgrímsson,9,9,FW,Björn Bergmann Sigurðarson,1991-02-26,27,false,Rostov,12,1,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/2018_FIFA_World_Cup_squads
2018,2018 FIFA World Cup,2018-06-14,Group D,Iceland,30,Heimir Hallgrímsson,10,10,MF,Gylfi Sigurðsson,1989-09-08,28,false,Everton,57,19,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/2018_FIFA_World_Cup_squads
2018,2018 FIFA World Cup,2018-06-14,Group D,Iceland,30,Heimir Hallgrímsson,11,11,FW,Alfreð Finnbogason,1989-02-01,29,false,FC Augsburg,47,13,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/2018_FIFA_World_Cup_squads
2018,2018 FIFA World Cup,2018-06-14,Group D,Iceland,30,Heimir Hallgrímsson,12,12,GK,Frederik Schram,1995-01-19,23,false,Roskilde,4,0,279338,Frederik Schram,Iceland,Goalkeeper,Goalkeeper,matched,1,name_birth_country,250000,0.3,2018-06-07,latest_on_or_before_opening,-7,player_valuations,FC Roskilde,DK1,https://www.transfermarkt.co.uk/frederik-schram/profil/spieler/279338,https://img.a.transfermarkt.technology/portrait/header/279338-1523373657.jpg?lm=1,https://en.wikipedia.org/wiki/2018_FIFA_World_Cup_squads
2018,2018 FIFA World Cup,2018-06-14,Group D,Iceland,30,Heimir Hallgrímsson,13,13,GK,Rúnar Alex Rúnarsson,1995-02-18,23,false,Nordsjælland,3,0,205657,Rúnar Alex Rúnarsson,Iceland,Goalkeeper,Goalkeeper,matched,1,name_birth_country,500000,0.5,2018-06-02,latest_on_or_before_opening,-12,player_valuations,FC Nordsjaelland,DK1,https://www.transfermarkt.co.uk/runar-alex-runarsson/profil/spieler/205657,https://img.a.transfermarkt.technology/portrait/header/205657-1669656280.png?lm=1,https://en.wikipedia.org/wiki/2018_FIFA_World_Cup_squads
2018,2018 FIFA World Cup,2018-06-14,Group D,Iceland,30,Heimir Hallgrímsson,14,14,DF,Kári Árnason,1982-10-13,35,false,Aberdeen,67,5,30338,Kári Árnason,Iceland,Defender,Centre-Back,matched,1,name_birth_country,350000,0.4,2018-03-04,latest_on_or_before_opening,-102,player_valuations,Aberdeen FC,SC1,https://www.transfermarkt.co.uk/kari-arnason/profil/spieler/30338,https://img.a.transfermarkt.technology/portrait/header/30338-1462872495.jpg?lm=1,https://en.wikipedia.org/wiki/2018_FIFA_World_Cup_squads
2018,2018 FIFA World Cup,2018-06-14,Group D,Iceland,30,Heimir Hallgrímsson,15,15,DF,Hólmar Örn Eyjólfsson,1990-08-06,27,false,Levski Sofia,10,1,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/2018_FIFA_World_Cup_squads
2018,2018 FIFA World Cup,2018-06-14,Group D,Iceland,30,Heimir Hallgrímsson,16,16,MF,Ólafur Ingi Skúlason,1983-04-01,35,false,Kardemir Karabükspor,36,1,9410,Ólafur Ingi Skúlason,Iceland,Midfield,Defensive Midfield,matched,1,name_birth_country,200000,0.2,2018-05-29,latest_on_or_before_opening,-16,player_valuations,Kardemir Karabükspor,TR1,https://www.transfermarkt.co.uk/olafur-ingi-skulason/profil/spieler/9410,https://img.a.transfermarkt.technology/portrait/header/9410-1474109496.jpg?lm=1,https://en.wikipedia.org/wiki/2018_FIFA_World_Cup_squads
2018,2018 FIFA World Cup,2018-06-14,Group D,Iceland,30,Heimir Hallgrímsson,17,17,MF,Aron Gunnarsson,1989-04-22,29,true,Cardiff City,77,2,63821,Aron Gunnarsson,Iceland,Midfield,Defensive Midfield,matched,1,name_birth_country,2500000,2.5,2018-06-06,latest_on_or_before_opening,-8,player_valuations,Cardiff City,,https://www.transfermarkt.co.uk/aron-gunnarsson/profil/spieler/63821,https://img.a.transfermarkt.technology/portrait/header/63821-1762259851.jpg?lm=1,https://en.wikipedia.org/wiki/2018_FIFA_World_Cup_squads
2018,2018 FIFA World Cup,2018-06-14,Group D,Iceland,30,Heimir Hallgrímsson,18,18,DF,Hörður Björgvin Magnússon,1993-02-11,25,false,Bristol City,16,2,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/2018_FIFA_World_Cup_squads
2018,2018 FIFA World Cup,2018-06-14,Group D,Iceland,30,Heimir Hallgrímsson,19,19,MF,Rúrik Gíslason,1988-02-25,30,false,SV Sandhausen,47,3,15961,Rúrik Gíslason,Iceland,Midfield,Right Midfield,matched,1,name_birth_country,450000,0.5,2018-03-21,latest_on_or_before_opening,-85,player_valuations,SV Sandhausen,DK1,https://www.transfermarkt.co.uk/rurik-gislason/profil/spieler/15961,https://img.a.transfermarkt.technology/portrait/header/15961-1579984830.jpg?lm=1,https://en.wikipedia.org/wiki/2018_FIFA_World_Cup_squads
2018,2018 FIFA World Cup,2018-06-14,Group D,Iceland,30,Heimir Hallgrímsson,20,20,MF,Emil Hallfreðsson,1984-06-29,33,false,Udinese,64,1,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/2018_FIFA_World_Cup_squads
2018,2018 FIFA World Cup,2018-06-14,Group D,Iceland,30,Heimir Hallgrímsson,21,21,MF,Arnór Ingvi Traustason,1993-04-30,25,false,Malmö FF,19,5,153237,Arnór Ingvi Traustason,Iceland,Midfield,Central Midfield,matched,1,name_birth_country,1250000,1.3,2017-12-18,latest_on_or_before_opening,-178,player_valuations,AEK Athens,,https://www.transfermarkt.co.uk/arnor-ingvi-traustason/profil/spieler/153237,https://img.a.transfermarkt.technology/portrait/header/153237-1473842748.jpg?lm=1,https://en.wikipedia.org/wiki/2018_FIFA_World_Cup_squads
2018,2018 FIFA World Cup,2018-06-14,Group D,Iceland,30,Heimir Hallgrímsson,22,22,FW,Jón Daði Böðvarsson,1992-05-25,26,false,Reading,38,2,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/2018_FIFA_World_Cup_squads
2018,2018 FIFA World Cup,2018-06-14,Group D,Iceland,30,Heimir Hallgrímsson,23,23,DF,Ari Freyr Skúlason,1987-05-14,31,false,Lokeren,56,0,42948,Ari Freyr Skúlason,Iceland,Midfield,Defensive Midfield,matched,1,name_birth_country,900000,0.9,2018-06-03,latest_on_or_before_opening,-11,player_valuations,KSC Lokeren (- 2020),BE1,https://www.transfermarkt.co.uk/ari-freyr-skulason/profil/spieler/42948,https://img.a.transfermarkt.technology/portrait/header/42948-1616787781.jpg?lm=1,https://en.wikipedia.org/wiki/2018_FIFA_World_Cup_squads
2018,2018 FIFA World Cup,2018-06-14,Group D,Nigeria,18,Gernot Rohr,1,1,GK,Ikechukwu Ezenwa,1988-10-16,29,false,Enyimba,24,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/2018_FIFA_World_Cup_squads
2018,2018 FIFA World Cup,2018-06-14,Group D,Nigeria,18,Gernot Rohr,2,2,DF,Brian Idowu,1992-05-18,26,false,Amkar Perm,5,1,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/2018_FIFA_World_Cup_squads
2018,2018 FIFA World Cup,2018-06-14,Group D,Nigeria,18,Gernot Rohr,3,3,DF,Elderson Echiéjilé,1988-01-20,30,false,Cercle Brugge,62,3,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/2018_FIFA_World_Cup_squads
2018,2018 FIFA World Cup,2018-06-14,Group D,Nigeria,18,Gernot Rohr,4,4,MF,Wilfred Ndidi,1996-12-16,21,false,Leicester City,17,0,274839,Wilfred Ndidi,Nigeria,Midfield,Defensive Midfield,matched,1,name_birth_country,25000000,25,2018-05-28,latest_on_or_before_opening,-17,player_valuations,Leicester City,TR1,https://www.transfermarkt.co.uk/wilfred-ndidi/profil/spieler/274839,https://img.a.transfermarkt.technology/portrait/header/274839-1765193511.jpg?lm=1,https://en.wikipedia.org/wiki/2018_FIFA_World_Cup_squads
2018,2018 FIFA World Cup,2018-06-14,Group D,Nigeria,18,Gernot Rohr,5,5,DF,William Troost-Ekong,1993-09-01,24,false,Bursaspor,22,1,192875,William Troost-Ekong,Nigeria,Defender,Centre-Back,matched,1,name_birth_country,1600000,1.6,2018-05-29,latest_on_or_before_opening,-16,player_valuations,Bursaspor,,https://www.transfermarkt.co.uk/william-troost-ekong/profil/spieler/192875,https://img.a.transfermarkt.technology/portrait/header/192875-1694780809.png?lm=1,https://en.wikipedia.org/wiki/2018_FIFA_World_Cup_squads
2018,2018 FIFA World Cup,2018-06-14,Group D,Nigeria,18,Gernot Rohr,6,6,DF,Leon Balogun,1988-06-28,29,false,Mainz 05,19,0,56100,Leon Balogun,Nigeria,Defender,Centre-Back,matched,1,name_birth_country,2000000,2,2018-06-05,latest_on_or_before_opening,-9,player_valuations,1.FSV Mainz 05,L1,https://www.transfermarkt.co.uk/leon-balogun/profil/spieler/56100,https://img.a.transfermarkt.technology/portrait/header/56100-1762899629.png?lm=1,https://en.wikipedia.org/wiki/2018_FIFA_World_Cup_squads
2018,2018 FIFA World Cup,2018-06-14,Group D,Nigeria,18,Gernot Rohr,7,7,FW,Ahmed Musa,1992-10-14,25,false,CSKA Moscow,72,13,168337,Ahmed Musa,Nigeria,Attack,Left Winger,matched,1,name_birth_country,15000000,15,2018-06-06,latest_on_or_before_opening,-8,player_valuations,CSKA Moscow,,https://www.transfermarkt.co.uk/ahmed-musa/profil/spieler/168337,https://img.a.transfermarkt.technology/portrait/header/168337-1771794635.jpg?lm=1,https://en.wikipedia.org/wiki/2018_FIFA_World_Cup_squads
2018,2018 FIFA World Cup,2018-06-14,Group D,Nigeria,18,Gernot Rohr,8,8,MF,Peter Etebo,1995-11-09,22,false,Las Palmas,14,1,409106,Peter Etebo,Nigeria,Midfield,Defensive Midfield,matched,1,name_birth_country,1500000,1.5,2018-05-30,latest_on_or_before_opening,-15,player_valuations,UD Las Palmas,TR1,https://www.transfermarkt.co.uk/peter-etebo/profil/spieler/409106,https://img.a.transfermarkt.technology/portrait/header/409106-1754985491.png?lm=1,https://en.wikipedia.org/wiki/2018_FIFA_World_Cup_squads
2018,2018 FIFA World Cup,2018-06-14,Group D,Nigeria,18,Gernot Rohr,9,9,FW,Odion Ighalo,1989-06-16,28,false,Changchun Yatai,19,4,62121,Odion Ighalo,Nigeria,Attack,Centre-Forward,matched,1,name_birth_country,9500000,9.5,2018-06-05,latest_on_or_before_opening,-9,player_valuations,Changchun Yatai,SA1,https://www.transfermarkt.co.uk/odion-ighalo/profil/spieler/62121,https://img.a.transfermarkt.technology/portrait/header/62121-1681407481.jpg?lm=1,https://en.wikipedia.org/wiki/2018_FIFA_World_Cup_squads
2018,2018 FIFA World Cup,2018-06-14,Group D,Nigeria,18,Gernot Rohr,10,10,MF,John Obi Mikel,1987-04-22,31,true,Tianjin TEDA,85,6,30739,Mikel John Obi,Nigeria,Midfield,Defensive Midfield,matched,0.9,birth_country_fuzzy_name,5500000,5.5,2018-06-05,latest_on_or_before_opening,-9,player_valuations,Tianjin Teda,TR1,https://www.transfermarkt.co.uk/mikel-john-obi/profil/spieler/30739,https://img.a.transfermarkt.technology/portrait/header/30739-1483700848.jpg?lm=1,https://en.wikipedia.org/wiki/2018_FIFA_World_Cup_squads
2018,2018 FIFA World Cup,2018-06-14,Group D,Nigeria,18,Gernot Rohr,11,11,FW,Victor Moses,1990-12-12,27,false,Chelsea,34,11,59866,Victor Moses,Nigeria,Midfield,Right Midfield,matched,1,name_birth_country,20000000,20,2018-05-28,latest_on_or_before_opening,-17,player_valuations,Chelsea FC,GB1,https://www.transfermarkt.co.uk/victor-moses/profil/spieler/59866,https://img.a.transfermarkt.technology/portrait/header/59866-1632577912.png?lm=1,https://en.wikipedia.org/wiki/2018_FIFA_World_Cup_squads
