year,tournament,date,host,champion,country,code,country_rank,country_total_million_eur,player_rank,player_id,player_name,player_code,position,club,value_million_eur,value_eur,valuation_date,valuation_source,image_url,player_url
2018,2018 Russia,2018-06-01,Russia,France,France,FRA,1,980,7,205562,Thomas Lemar,thomas-lemar,Midfield,AS Monaco,65,65000000,2018-06-04,player_valuations,https://img.a.transfermarkt.technology/portrait/header/205562-1686662075.jpg?lm=1,https://www.transfermarkt.co.uk/thomas-lemar/profil/spieler/205562
2018,2018 Russia,2018-06-01,Russia,France,France,FRA,1,980,8,93720,Alexandre Lacazette,alexandre-lacazette,Attack,Arsenal FC,60,60000000,2018-05-28,player_valuations,https://img.a.transfermarkt.technology/portrait/header/93720-1672830448.jpg?lm=1,https://www.transfermarkt.co.uk/alexandre-lacazette/profil/spieler/93720
2018,2018 Russia,2018-06-01,Russia,France,Spain,ESP,2,945,1,65230,Sergio Busquets,sergio-busquets,Midfield,FC Barcelona,80,80000000,2018-05-30,player_valuations,https://img.a.transfermarkt.technology/portrait/header/65230-1740775050.jpg?lm=1,https://www.transfermarkt.co.uk/sergio-busquets/profil/spieler/65230
2018,2018 Russia,2018-06-01,Russia,France,Spain,ESP,2,945,2,85288,Isco,isco,Midfield,Real Madrid,75,75000000,2018-05-30,player_valuations,https://img.a.transfermarkt.technology/portrait/header/85288-1744375744.jpg?lm=1,https://www.transfermarkt.co.uk/isco/profil/spieler/85288
2018,2018 Russia,2018-06-01,Russia,France,Spain,ESP,2,945,3,296622,Marco Asensio,marco-asensio,Midfield,Real Madrid,75,75000000,2018-05-30,player_valuations,https://img.a.transfermarkt.technology/portrait/header/296622-1765459707.png?lm=1,https://www.transfermarkt.co.uk/marco-asensio/profil/spieler/296622
2018,2018 Russia,2018-06-01,Russia,France,Spain,ESP,2,945,4,59377,David de Gea,david-de-gea,Goalkeeper,Manchester United,70,70000000,2018-05-28,player_valuations,https://img.a.transfermarkt.technology/portrait/header/59377-1667548362.jpg?lm=1,https://www.transfermarkt.co.uk/david-de-gea/profil/spieler/59377
2018,2018 Russia,2018-06-01,Russia,France,Spain,ESP,2,945,5,74229,Koke,koke,Midfield,Atlético de Madrid,70,70000000,2018-05-30,player_valuations,https://img.a.transfermarkt.technology/portrait/header/74229-1664970397.jpg?lm=1,https://www.transfermarkt.co.uk/koke/profil/spieler/74229
2018,2018 Russia,2018-06-01,Russia,France,Spain,ESP,2,945,6,148928,Saúl Ñíguez,saul-niguez,Midfield,Atlético de Madrid,70,70000000,2018-05-30,player_valuations,https://img.a.transfermarkt.technology/portrait/header/148928-1764256774.jpg?lm=1,https://www.transfermarkt.co.uk/saul-niguez/profil/spieler/148928
2018,2018 Russia,2018-06-01,Russia,France,Spain,ESP,2,945,7,128223,Álvaro Morata,alvaro-morata,Attack,Chelsea FC,65,65000000,2018-05-28,player_valuations,https://img.a.transfermarkt.technology/portrait/header/128223-1719989301.jpg?lm=1,https://www.transfermarkt.co.uk/alvaro-morata/profil/spieler/128223
2018,2018 Russia,2018-06-01,Russia,France,Spain,ESP,2,945,8,138927,Daniel Carvajal,daniel-carvajal,Defender,Real Madrid,60,60000000,2018-05-30,player_valuations,https://img.a.transfermarkt.technology/portrait/header/138927-1721026790.jpg?lm=1,https://www.transfermarkt.co.uk/daniel-carvajal/profil/spieler/138927
2018,2018 Russia,2018-06-01,Russia,France,Brazil,BRA,3,915,1,68290,Neymar,neymar,Midfield,Paris Saint-Germain,180,180000000,2018-06-04,player_valuations,https://img.a.transfermarkt.technology/portrait/header/68290-1692601435.jpg?lm=1,https://www.transfermarkt.co.uk/neymar/profil/spieler/68290
2018,2018 Russia,2018-06-01,Russia,France,Brazil,BRA,3,915,2,80444,Philippe Coutinho,philippe-coutinho,Midfield,FC Barcelona,100,100000000,2018-05-30,player_valuations,https://img.a.transfermarkt.technology/portrait/header/80444-1746211175.jpg?lm=1,https://www.transfermarkt.co.uk/philippe-coutinho/profil/spieler/80444
2018,2018 Russia,2018-06-01,Russia,France,Brazil,BRA,3,915,3,363205,Gabriel Jesus,gabriel-jesus,Attack,Manchester City,80,80000000,2018-05-28,player_valuations,https://img.a.transfermarkt.technology/portrait/header/363205-1669711141.jpg?lm=1,https://www.transfermarkt.co.uk/gabriel-jesus/profil/spieler/363205
2018,2018 Russia,2018-06-01,Russia,France,Brazil,BRA,3,915,4,131789,Roberto Firmino,roberto-firmino,Attack,Liverpool FC,80,80000000,2018-05-28,player_valuations,https://img.a.transfermarkt.technology/portrait/header/131789-1762261875.jpg?lm=1,https://www.transfermarkt.co.uk/roberto-firmino/profil/spieler/131789
2018,2018 Russia,2018-06-01,Russia,France,Brazil,BRA,3,915,5,105470,Alisson,alisson,Goalkeeper,AS Roma,60,60000000,2018-06-07,player_valuations,https://img.a.transfermarkt.technology/portrait/header/105470-1780389358.jpg?lm=1,https://www.transfermarkt.co.uk/alisson/profil/spieler/105470
2018,2018 Russia,2018-06-01,Russia,France,Brazil,BRA,3,915,6,16306,Casemiro,casemiro,Midfield,Real Madrid,60,60000000,2018-05-30,player_valuations,https://img.a.transfermarkt.technology/portrait/header/16306-1699018876.jpg?lm=1,https://www.transfermarkt.co.uk/casemiro/profil/spieler/16306
2018,2018 Russia,2018-06-01,Russia,France,Brazil,BRA,3,915,7,44501,Marcelo,marcelo,Defender,Real Madrid,60,60000000,2018-05-30,player_valuations,https://img.a.transfermarkt.technology/portrait/header/44501-1603112392.jpg?lm=1,https://www.transfermarkt.co.uk/marcelo/profil/spieler/44501
2018,2018 Russia,2018-06-01,Russia,France,Brazil,BRA,3,915,8,75615,Douglas Costa,douglas-costa,Attack,Juventus FC,55,55000000,2018-06-07,player_valuations,https://img.a.transfermarkt.technology/portrait/header/75615-1678022249.jpg?lm=1,https://www.transfermarkt.co.uk/douglas-costa/profil/spieler/75615
2018,2018 Russia,2018-06-01,Russia,France,Germany,GER,4,560,1,192565,Leroy Sané,leroy-sane,Attack,Manchester City,90,90000000,2018-05-28,player_valuations,https://img.a.transfermarkt.technology/portrait/header/192565-1694587968.jpg?lm=1,https://www.transfermarkt.co.uk/leroy-sane/profil/spieler/192565
2018,2018 Russia,2018-06-01,Russia,France,Germany,GER,4,560,2,31909,Toni Kroos,toni-kroos,Midfield,Real Madrid,80,80000000,2018-05-30,player_valuations,https://img.a.transfermarkt.technology/portrait/header/31909-1700638741.jpg?lm=1,https://www.transfermarkt.co.uk/toni-kroos/profil/spieler/31909
2018,2018 Russia,2018-06-01,Russia,France,Germany,GER,4,560,3,74857,Marc-André ter Stegen,marc-andre-ter-stegen,Goalkeeper,FC Barcelona,60,60000000,2018-05-30,player_valuations,https://img.a.transfermarkt.technology/portrait/header/74857-1674465246.jpg?lm=1,https://www.transfermarkt.co.uk/marc-andre-ter-stegen/profil/spieler/74857
2018,2018 Russia,2018-06-01,Russia,France,Germany,GER,4,560,4,39728,Mats Hummels,mats-hummels,Defender,Bayern Munich,60,60000000,2018-06-05,player_valuations,https://img.a.transfermarkt.technology/portrait/header/39728-1709560545.jpg?lm=1,https://www.transfermarkt.co.uk/mats-hummels/profil/spieler/39728
2018,2018 Russia,2018-06-01,Russia,France,Germany,GER,4,560,5,58358,Thomas Müller,thomas-muller,Attack,Bayern Munich,60,60000000,2018-06-05,player_valuations,https://img.a.transfermarkt.technology/portrait/header/58358-1771861722.jpg?lm=1,https://www.transfermarkt.co.uk/thomas-muller/profil/spieler/58358
2018,2018 Russia,2018-06-01,Russia,France,Germany,GER,4,560,6,170527,Timo Werner,timo-werner,Attack,RB Leipzig,60,60000000,2018-06-05,player_valuations,https://img.a.transfermarkt.technology/portrait/header/170527-1774652461.jpg?lm=1,https://www.transfermarkt.co.uk/timo-werner/profil/spieler/170527
2018,2018 Russia,2018-06-01,Russia,France,Germany,GER,4,560,7,161056,Joshua Kimmich,joshua-kimmich,Midfield,Bayern Munich,55,55000000,2018-06-05,player_valuations,https://img.a.transfermarkt.technology/portrait/header/161056-1700039639.jpg?lm=1,https://www.transfermarkt.co.uk/joshua-kimmich/profil/spieler/161056
2018,2018 Russia,2018-06-01,Russia,France,Germany,GER,4,560,8,35664,Mesut Özil,mesut-ozil,Midfield,Arsenal FC,50,50000000,2018-05-28,player_valuations,https://img.a.transfermarkt.technology/portrait/header/35664-1483519286.jpg?lm=1,https://www.transfermarkt.co.uk/mesut-ozil/profil/spieler/35664
2018,2018 Russia,2018-06-01,Russia,France,Argentina,ARG,5,525,1,28003,Lionel Messi,lionel-messi,Attack,FC Barcelona,180,180000000,2018-05-30,player_valuations,https://img.a.transfermarkt.technology/portrait/header/28003-1771694720.jpg?lm=1,https://www.transfermarkt.co.uk/lionel-messi/profil/spieler/28003
2018,2018 Russia,2018-06-01,Russia,France,Argentina,ARG,5,525,2,206050,Paulo Dybala,paulo-dybala,Attack,Juventus FC,110,110000000,2018-06-07,player_valuations,https://img.a.transfermarkt.technology/portrait/header/206050-1725530843.jpg?lm=1,https://www.transfermarkt.co.uk/paulo-dybala/profil/spieler/206050
2018,2018 Russia,2018-06-01,Russia,France,Argentina,ARG,5,525,3,68863,Mauro Icardi,mauro-icardi,Attack,Inter Milan,95,95000000,2018-06-07,player_valuations,https://img.a.transfermarkt.technology/portrait/header/68863-1671105169.png?lm=1,https://www.transfermarkt.co.uk/mauro-icardi/profil/spieler/68863
2018,2018 Russia,2018-06-01,Russia,France,Argentina,ARG,5,525,4,26399,Sergio Agüero,sergio-aguero,Attack,Manchester City,80,80000000,2018-05-28,player_valuations,https://img.a.transfermarkt.technology/portrait/header/26399-1580460866.jpg?lm=1,https://www.transfermarkt.co.uk/sergio-aguero/profil/spieler/26399
2018,2018 Russia,2018-06-01,Russia,France,Argentina,ARG,5,525,5,39153,Gonzalo Higuaín,gonzalo-higuain,Attack,Juventus FC,60,60000000,2018-06-07,player_valuations,https://img.a.transfermarkt.technology/portrait/header/39153-1683728765.jpg?lm=1,https://www.transfermarkt.co.uk/gonzalo-higuain/profil/spieler/39153
2018,2018 Russia,2018-06-01,Russia,France,England,ENG,6,505,1,132098,Harry Kane,harry-kane,Attack,Tottenham Hotspur,150,150000000,2018-05-28,player_valuations,https://img.a.transfermarkt.technology/portrait/header/132098-1700211169.jpg?lm=1,https://www.transfermarkt.co.uk/harry-kane/profil/spieler/132098
2018,2018 Russia,2018-06-01,Russia,France,England,ENG,6,505,2,207929,Dele Alli,dele-alli,Midfield,Tottenham Hotspur,100,100000000,2018-05-28,player_valuations,https://img.a.transfermarkt.technology/portrait/header/207929-1662412194.jpg?lm=1,https://www.transfermarkt.co.uk/dele-alli/profil/spieler/207929
2018,2018 Russia,2018-06-01,Russia,France,England,ENG,6,505,3,134425,Raheem Sterling,raheem-sterling,Attack,Manchester City,90,90000000,2018-05-28,player_valuations,https://img.a.transfermarkt.technology/portrait/header/134425-1684165974.jpg?lm=1,https://www.transfermarkt.co.uk/raheem-sterling/profil/spieler/134425
2018,2018 Russia,2018-06-01,Russia,France,England,ENG,6,505,4,258923,Marcus Rashford,marcus-rashford,Attack,Manchester United,65,65000000,2018-05-28,player_valuations,https://img.a.transfermarkt.technology/portrait/header/258923-1674473054.jpg?lm=1,https://www.transfermarkt.co.uk/marcus-rashford/profil/spieler/258923
2018,2018 Russia,2018-06-01,Russia,France,England,ENG,6,505,5,186590,John Stones,john-stones,Defender,Manchester City,50,50000000,2018-05-28,player_valuations,https://img.a.transfermarkt.technology/portrait/header/186590-1684764261.jpg?lm=1,https://www.transfermarkt.co.uk/john-stones/profil/spieler/186590
2018,2018 Russia,2018-06-01,Russia,France,England,ENG,6,505,6,95424,Kyle Walker,kyle-walker,Defender,Manchester City,50,50000000,2018-05-28,player_valuations,https://img.a.transfermarkt.technology/portrait/header/95424-1668090663.jpg?lm=1,https://www.transfermarkt.co.uk/kyle-walker/profil/spieler/95424
2018,2018 Russia,2018-06-01,Russia,France,Belgium,BEL,7,410,1,88755,Kevin De Bruyne,kevin-de-bruyne,Midfield,Manchester City,150,150000000,2018-05-28,player_valuations,https://img.a.transfermarkt.technology/portrait/header/88755-1713391485.jpg?lm=1,https://www.transfermarkt.co.uk/kevin-de-bruyne/profil/spieler/88755
2018,2018 Russia,2018-06-01,Russia,France,Belgium,BEL,7,410,2,50202,Eden Hazard,eden-hazard,Attack,Chelsea FC,110,110000000,2018-05-28,player_valuations,https://img.a.transfermarkt.technology/portrait/header/50202-1665067742.jpg?lm=1,https://www.transfermarkt.co.uk/eden-hazard/profil/spieler/50202
2018,2018 Russia,2018-06-01,Russia,France,Belgium,BEL,7,410,3,96341,Romelu Lukaku,romelu-lukaku,Attack,Manchester United,90,90000000,2018-05-28,player_valuations,https://img.a.transfermarkt.technology/portrait/header/96341-1661780981.jpg?lm=1,https://www.transfermarkt.co.uk/romelu-lukaku/profil/spieler/96341
2018,2018 Russia,2018-06-01,Russia,France,Belgium,BEL,7,410,4,108390,Thibaut Courtois,thibaut-courtois,Goalkeeper,Chelsea FC,60,60000000,2018-05-28,player_valuations,https://img.a.transfermarkt.technology/portrait/header/108390-1717280733.jpg?lm=1,https://www.transfermarkt.co.uk/thibaut-courtois/profil/spieler/108390
2018,2018 Russia,2018-06-01,Russia,France,Uruguay,URU,8,175,1,44352,Luis Suárez,luis-suarez,Attack,FC Barcelona,70,70000000,2018-05-30,player_valuations,https://img.a.transfermarkt.technology/portrait/header/44352-1771695059.jpg?lm=1,https://www.transfermarkt.co.uk/luis-suarez/profil/spieler/44352
2018,2018 Russia,2018-06-01,Russia,France,Uruguay,URU,8,175,2,48280,Edinson Cavani,edinson-cavani,Attack,Paris Saint-Germain,60,60000000,2018-06-04,player_valuations,https://img.a.transfermarkt.technology/portrait/header/48280-1739899618.jpg?lm=1,https://www.transfermarkt.co.uk/edinson-cavani/profil/spieler/48280
2018,2018 Russia,2018-06-01,Russia,France,Uruguay,URU,8,175,3,250845,José María Giménez,jose-maria-gimenez,Defender,Atlético de Madrid,45,45000000,2018-05-30,player_valuations,https://img.a.transfermarkt.technology/portrait/header/250845-1664970029.jpg?lm=1,https://www.transfermarkt.co.uk/jose-maria-gimenez/profil/spieler/250845
2022,2022 Qatar,2022-11-01,Qatar,Argentina,England,ENG,1,1095,1,406635,Phil Foden,phil-foden,Midfield,Manchester City,110,110000000,2022-11-03,player_valuations,https://img.a.transfermarkt.technology/portrait/header/406635-1668524492.jpg?lm=1,https://www.transfermarkt.co.uk/phil-foden/profil/spieler/406635
2022,2022 Qatar,2022-11-01,Qatar,Argentina,England,ENG,1,1095,2,581678,Jude Bellingham,jude-bellingham,Midfield,Borussia Dortmund,100,100000000,2022-11-09,player_valuations,https://img.a.transfermarkt.technology/portrait/header/581678-1748102891.jpg?lm=1,https://www.transfermarkt.co.uk/jude-bellingham/profil/spieler/581678
2022,2022 Qatar,2022-11-01,Qatar,Argentina,England,ENG,1,1095,3,433177,Bukayo Saka,bukayo-saka,Attack,Arsenal FC,90,90000000,2022-11-03,player_valuations,https://img.a.transfermarkt.technology/portrait/header/433177-1684155052.jpg?lm=1,https://www.transfermarkt.co.uk/bukayo-saka/profil/spieler/433177
2022,2022 Qatar,2022-11-01,Qatar,Argentina,England,ENG,1,1095,4,132098,Harry Kane,harry-kane,Attack,Tottenham Hotspur,90,90000000,2022-11-03,player_valuations,https://img.a.transfermarkt.technology/portrait/header/132098-1700211169.jpg?lm=1,https://www.transfermarkt.co.uk/harry-kane/profil/spieler/132098
2022,2022 Qatar,2022-11-01,Qatar,Argentina,England,ENG,1,1095,5,357662,Declan Rice,declan-rice,Midfield,West Ham United,80,80000000,2022-11-03,player_valuations,https://img.a.transfermarkt.technology/portrait/header/357662-1687962936.jpg?lm=1,https://www.transfermarkt.co.uk/declan-rice/profil/spieler/357662
2022,2022 Qatar,2022-11-01,Qatar,Argentina,England,ENG,1,1095,6,346483,Mason Mount,mason-mount,Midfield,Chelsea FC,75,75000000,2022-11-03,player_valuations,https://img.a.transfermarkt.technology/portrait/header/346483-1683291495.jpg?lm=1,https://www.transfermarkt.co.uk/mason-mount/profil/spieler/346483
2022,2022 Qatar,2022-11-01,Qatar,Argentina,England,ENG,1,1095,7,203460,Jack Grealish,jack-grealish,Attack,Manchester City,70,70000000,2022-11-03,player_valuations,https://img.a.transfermarkt.technology/portrait/header/203460-1676499047.jpg?lm=1,https://www.transfermarkt.co.uk/jack-grealish/profil/spieler/203460
2022,2022 Qatar,2022-11-01,Qatar,Argentina,England,ENG,1,1095,8,134425,Raheem Sterling,raheem-sterling,Attack,Chelsea FC,70,70000000,2022-11-03,player_valuations,https://img.a.transfermarkt.technology/portrait/header/134425-1684165974.jpg?lm=1,https://www.transfermarkt.co.uk/raheem-sterling/profil/spieler/134425
2022,2022 Qatar,2022-11-01,Qatar,Argentina,Brazil,BRA,2,930,1,371998,Vinicius Junior,vinicius-junior,Attack,Real Madrid,120,120000000,2022-11-07,player_valuations,https://img.a.transfermarkt.technology/portrait/header/371998-1761575144.jpg?lm=1,https://www.transfermarkt.co.uk/vinicius-junior/profil/spieler/371998
2022,2022 Qatar,2022-11-01,Qatar,Argentina,Brazil,BRA,2,930,2,412363,Rodrygo,rodrygo,Attack,Real Madrid,80,80000000,2022-11-07,player_valuations,https://img.a.transfermarkt.technology/portrait/header/412363-1763041611.jpg?lm=1,https://www.transfermarkt.co.uk/rodrygo/profil/spieler/412363
2022,2022 Qatar,2022-11-01,Qatar,Argentina,Brazil,BRA,2,930,3,602105,Antony,antony,Attack,Manchester United,75,75000000,2022-11-03,player_valuations,https://img.a.transfermarkt.technology/portrait/header/602105-1758783018.jpg?lm=1,https://www.transfermarkt.co.uk/antony/profil/spieler/602105
2022,2022 Qatar,2022-11-01,Qatar,Argentina,Brazil,BRA,2,930,4,363205,Gabriel Jesus,gabriel-jesus,Attack,Arsenal FC,75,75000000,2022-11-03,player_valuations,https://img.a.transfermarkt.technology/portrait/header/363205-1669711141.jpg?lm=1,https://www.transfermarkt.co.uk/gabriel-jesus/profil/spieler/363205
2022,2022 Qatar,2022-11-01,Qatar,Argentina,Brazil,BRA,2,930,5,68290,Neymar,neymar,Midfield,Paris Saint-Germain,75,75000000,2022-11-02,player_valuations,https://img.a.transfermarkt.technology/portrait/header/68290-1692601435.jpg?lm=1,https://www.transfermarkt.co.uk/neymar/profil/spieler/68290
2022,2022 Qatar,2022-11-01,Qatar,Argentina,Brazil,BRA,2,930,6,181767,Marquinhos,marquinhos,Defender,Paris Saint-Germain,70,70000000,2022-11-02,player_valuations,https://img.a.transfermarkt.technology/portrait/header/181767-1672303747.jpg?lm=1,https://www.transfermarkt.co.uk/marquinhos/profil/spieler/181767
2022,2022 Qatar,2022-11-01,Qatar,Argentina,Brazil,BRA,2,930,7,520624,Bruno Guimarães,bruno-guimaraes,Midfield,Newcastle United,60,60000000,2022-11-03,player_valuations,https://img.a.transfermarkt.technology/portrait/header/520624-1780929894.jpg?lm=1,https://www.transfermarkt.co.uk/bruno-guimaraes/profil/spieler/520624
2022,2022 Qatar,2022-11-01,Qatar,Argentina,Brazil,BRA,2,930,8,401530,Éder Militão,eder-militao,Defender,Real Madrid,60,60000000,2022-11-07,player_valuations,https://img.a.transfermarkt.technology/portrait/header/401530-1719653438.jpg?lm=1,https://www.transfermarkt.co.uk/eder-militao/profil/spieler/401530
2022,2022 Qatar,2022-11-01,Qatar,Argentina,France,FRA,3,820,1,342229,Kylian Mbappé,kylian-mbappe,Attack,Paris Saint-Germain,160,160000000,2022-11-02,player_valuations,https://img.a.transfermarkt.technology/portrait/header/342229-1682683695.jpg?lm=1,https://www.transfermarkt.co.uk/kylian-mbappe/profil/spieler/342229
2022,2022 Qatar,2022-11-01,Qatar,Argentina,France,FRA,3,820,2,413112,Aurélien Tchouaméni,aurelien-tchouameni,Midfield,Real Madrid,80,80000000,2022-11-07,player_valuations,https://img.a.transfermarkt.technology/portrait/header/413112-1668500754.jpg?lm=1,https://www.transfermarkt.co.uk/aurelien-tchouameni/profil/spieler/413112
2022,2022 Qatar,2022-11-01,Qatar,Argentina,France,FRA,3,820,3,344381,Christopher Nkunku,christopher-nkunku,Attack,RB Leipzig,80,80000000,2022-11-09,player_valuations,https://img.a.transfermarkt.technology/portrait/header/344381-1663686834.jpg?lm=1,https://www.transfermarkt.co.uk/christopher-nkunku/profil/spieler/344381
2022,2022 Qatar,2022-11-01,Qatar,Argentina,France,FRA,3,820,4,475411,Wesley Fofana,wesley-fofana,Defender,Chelsea FC,65,65000000,2022-11-03,player_valuations,https://img.a.transfermarkt.technology/portrait/header/475411-1683899212.jpg?lm=1,https://www.transfermarkt.co.uk/wesley-fofana/profil/spieler/475411
2022,2022 Qatar,2022-11-01,Qatar,Argentina,France,FRA,3,820,5,411975,Jules Koundé,jules-kounde,Defender,FC Barcelona,60,60000000,2022-11-07,player_valuations,https://img.a.transfermarkt.technology/portrait/header/411975-1702502639.jpg?lm=1,https://www.transfermarkt.co.uk/jules-kounde/profil/spieler/411975
2022,2022 Qatar,2022-11-01,Qatar,Argentina,France,FRA,3,820,6,243714,Kingsley Coman,kingsley-coman,Attack,Bayern Munich,60,60000000,2022-11-09,player_valuations,https://img.a.transfermarkt.technology/portrait/header/243714-1700040256.jpg?lm=1,https://www.transfermarkt.co.uk/kingsley-coman/profil/spieler/243714
2022,2022 Qatar,2022-11-01,Qatar,Argentina,France,FRA,3,820,7,288230,Ousmane Dembélé,ousmane-dembele,Attack,FC Barcelona,60,60000000,2022-11-07,player_valuations,https://img.a.transfermarkt.technology/portrait/header/288230-1684148641.jpg?lm=1,https://www.transfermarkt.co.uk/ousmane-dembele/profil/spieler/288230
2022,2022 Qatar,2022-11-01,Qatar,Argentina,France,FRA,3,820,8,339808,Theo Hernández,theo-hernandez,Defender,AC Milan,55,55000000,2022-11-11,player_valuations,https://img.a.transfermarkt.technology/portrait/header/339808-1725532072.jpg?lm=1,https://www.transfermarkt.co.uk/theo-hernandez/profil/spieler/339808
2022,2022 Qatar,2022-11-01,Qatar,Argentina,Portugal,POR,4,550,1,357164,Rafael Leão,rafael-leao,Attack,AC Milan,85,85000000,2022-11-11,player_valuations,https://img.a.transfermarkt.technology/portrait/header/357164-1730126553.jpg?lm=1,https://www.transfermarkt.co.uk/rafael-leao/profil/spieler/357164
2022,2022 Qatar,2022-11-01,Qatar,Argentina,Portugal,POR,4,550,2,241641,Bernardo Silva,bernardo-silva,Midfield,Manchester City,80,80000000,2022-11-03,player_valuations,https://img.a.transfermarkt.technology/portrait/header/241641-1684311533.jpg?lm=1,https://www.transfermarkt.co.uk/bernardo-silva/profil/spieler/241641
2022,2022 Qatar,2022-11-01,Qatar,Argentina,Portugal,POR,4,550,3,240306,Bruno Fernandes,bruno-fernandes,Midfield,Manchester United,75,75000000,2022-11-03,player_valuations,https://img.a.transfermarkt.technology/portrait/header/240306-1683882766.jpg?lm=1,https://www.transfermarkt.co.uk/bruno-fernandes/profil/spieler/240306
2022,2022 Qatar,2022-11-01,Qatar,Argentina,Portugal,POR,4,550,4,258004,Rúben Dias,ruben-dias,Defender,Manchester City,75,75000000,2022-11-03,player_valuations,https://img.a.transfermarkt.technology/portrait/header/258004-1684921271.jpg?lm=1,https://www.transfermarkt.co.uk/ruben-dias/profil/spieler/258004
2022,2022 Qatar,2022-11-01,Qatar,Argentina,Portugal,POR,4,550,5,182712,João Cancelo,joao-cancelo,Defender,Manchester City,70,70000000,2022-11-03,player_valuations,https://img.a.transfermarkt.technology/portrait/header/182712-1675080937.jpg?lm=1,https://www.transfermarkt.co.uk/joao-cancelo/profil/spieler/182712
2022,2022 Qatar,2022-11-01,Qatar,Argentina,Portugal,POR,4,550,6,616341,Nuno Mendes,nuno-mendes,Defender,Paris Saint-Germain,60,60000000,2022-11-02,player_valuations,https://img.a.transfermarkt.technology/portrait/header/616341-1749417164.jpg?lm=1,https://www.transfermarkt.co.uk/nuno-mendes/profil/spieler/616341
2022,2022 Qatar,2022-11-01,Qatar,Argentina,Portugal,POR,4,550,7,340950,Diogo Jota,diogo-jota,Attack,Liverpool FC,55,55000000,2022-11-03,player_valuations,https://img.a.transfermarkt.technology/portrait/header/340950-1751532770.jpg?lm=1,https://www.transfermarkt.co.uk/diogo-jota/profil/spieler/340950
2022,2022 Qatar,2022-11-01,Qatar,Argentina,Portugal,POR,4,550,8,462250,João Félix,joao-felix,Attack,Atlético de Madrid,50,50000000,2022-11-07,player_valuations,https://img.a.transfermarkt.technology/portrait/header/462250-1668165358.jpg?lm=1,https://www.transfermarkt.co.uk/joao-felix/profil/spieler/462250
2022,2022 Qatar,2022-11-01,Qatar,Argentina,Spain,ESP,5,535,1,683840,Pedri,pedri,Midfield,FC Barcelona,100,100000000,2022-11-07,player_valuations,https://img.a.transfermarkt.technology/portrait/header/683840-1744278342.jpg?lm=1,https://www.transfermarkt.co.uk/pedri/profil/spieler/683840
2022,2022 Qatar,2022-11-01,Qatar,Argentina,Spain,ESP,5,535,2,646740,Gavi,gavi,Midfield,FC Barcelona,90,90000000,2022-11-07,player_valuations,https://img.a.transfermarkt.technology/portrait/header/646740-1682685701.jpg?lm=1,https://www.transfermarkt.co.uk/gavi/profil/spieler/646740
2022,2022 Qatar,2022-11-01,Qatar,Argentina,Spain,ESP,5,535,3,357565,Rodri,rodri,Midfield,Manchester City,80,80000000,2022-11-03,player_valuations,https://img.a.transfermarkt.technology/portrait/header/357565-1682587890.jpg?lm=1,https://www.transfermarkt.co.uk/rodri/profil/spieler/357565
2022,2022 Qatar,2022-11-01,Qatar,Argentina,Spain,ESP,5,535,4,351478,Mikel Oyarzabal,mikel-oyarzabal,Attack,Real Sociedad,60,60000000,2022-11-07,player_valuations,https://img.a.transfermarkt.technology/portrait/header/351478-1749415304.jpg?lm=1,https://www.transfermarkt.co.uk/mikel-oyarzabal/profil/spieler/351478
2022,2022 Qatar,2022-11-01,Qatar,Argentina,Spain,ESP,5,535,5,284857,Marc Cucurella,marc-cucurella,Defender,Chelsea FC,55,55000000,2022-11-03,player_valuations,https://img.a.transfermarkt.technology/portrait/header/284857-1765185117.jpg?lm=1,https://www.transfermarkt.co.uk/marc-cucurella/profil/spieler/284857
2022,2022 Qatar,2022-11-01,Qatar,Argentina,Spain,ESP,5,535,6,466810,Ansu Fati,ansu-fati,Attack,FC Barcelona,50,50000000,2022-11-07,player_valuations,https://img.a.transfermarkt.technology/portrait/header/466810-1721828228.jpg?lm=1,https://www.transfermarkt.co.uk/ansu-fati/profil/spieler/466810
2022,2022 Qatar,2022-11-01,Qatar,Argentina,Spain,ESP,5,535,7,338424,Mikel Merino,mikel-merino,Midfield,Real Sociedad,50,50000000,2022-11-07,player_valuations,https://img.a.transfermarkt.technology/portrait/header/338424-1716803831.jpg?lm=1,https://www.transfermarkt.co.uk/mikel-merino/profil/spieler/338424
2022,2022 Qatar,2022-11-01,Qatar,Argentina,Spain,ESP,5,535,8,399776,Pau Torres,pau-torres,Defender,Villarreal CF,50,50000000,2022-11-07,player_valuations,https://img.a.transfermarkt.technology/portrait/header/399776-1765899002.jpg?lm=1,https://www.transfermarkt.co.uk/pau-torres/profil/spieler/399776
2022,2022 Qatar,2022-11-01,Qatar,Argentina,Germany,GER,6,520,1,580195,Jamal Musiala,jamal-musiala,Midfield,Bayern Munich,100,100000000,2022-11-09,player_valuations,https://img.a.transfermarkt.technology/portrait/header/580195-1781163507.jpg?lm=1,https://www.transfermarkt.co.uk/jamal-musiala/profil/spieler/580195
2022,2022 Qatar,2022-11-01,Qatar,Argentina,Germany,GER,6,520,2,161056,Joshua Kimmich,joshua-kimmich,Midfield,Bayern Munich,80,80000000,2022-11-09,player_valuations,https://img.a.transfermarkt.technology/portrait/header/161056-1700039639.jpg?lm=1,https://www.transfermarkt.co.uk/joshua-kimmich/profil/spieler/161056
